Estacion,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,O3,PM10,PM25,BEN,TOL,MXIL,Dir_Aire,Vel,Tmp,HR,PRB,RS,LL
12,43.520957,-5.690707,5/26/2021,23,1,0.800000012,1,4,3,64,19,11,0.100000001,0.300000012,0.600000024,73,1.559999943,13.60000038,91,1017,43,0
12,43.520957,-5.690707,5/26/2021,22,1,0.800000012,1,4,3,67,21,12,0.100000001,0.5,0.800000012,76,3.210000038,13.89999962,90,1018,43,0
12,43.520957,-5.690707,5/26/2021,21,1,0.800000012,1,5,5,73,32,10,0.200000003,0.5,0.699999988,73,3.960000038,14.30000019,90,1017,44,0
12,43.520957,-5.690707,5/26/2021,20,1,0.800000012,1,5,5,74,28,13,0.200000003,0.300000012,0.600000024,70,4.820000172,14.60000038,87,1017,52,0
12,43.520957,-5.690707,5/26/2021,19,1,0.800000012,1,6,6,68,20,14,0.200000003,0.300000012,0.899999976,71,5.659999847,14.89999962,83,1017,129,0
12,43.520957,-5.690707,5/26/2021,18,2,0.800000012,1,6,8,66,31,12,0.100000001,0.400000006,0.600000024,70,5.329999924,15.30000019,82,1017,237,0
12,43.520957,-5.690707,5/26/2021,17,2,0.800000012,1,5,6,66,21,11,0.100000001,0.400000006,0.899999976,73,5.889999866,15.39999962,82,1017,353,0
12,43.520957,-5.690707,5/26/2021,16,2,0.800000012,1,6,6,71,23,13,0.100000001,0.400000006,1.600000024,74,5.5,15.60000038,80,1018,463,0
12,43.520957,-5.690707,5/26/2021,15,2,0.800000012,2,7,10,69,26,14,0.100000001,0.400000006,0.800000012,70,4.960000038,15.80000019,79,1018,552,0
12,43.520957,-5.690707,5/26/2021,14,2,0.899999976,1,7,9,65,27,12,0.200000003,0.400000006,0.699999988,68,4.820000172,15.89999962,81,1018,614,0
12,43.520957,-5.690707,5/26/2021,13,2,0.899999976,2,9,12,64,28,16,0.200000003,0.600000024,0.800000012,68,4.5,15.80000019,81,1019,650,0
12,43.520957,-5.690707,5/26/2021,12,2,0.899999976,2,7,10,65,30,19,0.200000003,0.899999976,1.100000024,52,2.950000048,15.80000019,82,1019,637,0
12,43.520957,-5.690707,5/26/2021,11,2,0.800000012,2,8,10,61,33,12,0.200000003,0.899999976,1.399999976,72,3.450000048,15.10000038,85,1020,535,0
12,43.520957,-5.690707,5/26/2021,10,2,0.899999976,2,13,16,53,33,12,0.200000003,2.599999905,3.599999905,63,2.349999905,14.80000019,84,1020,304,0
12,43.520957,-5.690707,5/26/2021,9,2,1.200000048,5,16,23,42,31,14,0.800000012,16.60000038,12.19999981,201,1.200000048,14.39999962,87,1020,300,0
12,43.520957,-5.690707,5/26/2021,8,5,3,30,25,70,15,70,21,3.099999905,69,27.79999924,228,1.090000033,12.10000038,96,1020,145,0
12,43.520957,-5.690707,5/26/2021,7,5,3.400000095,42,25,89,4,144,25,1.100000024,11.89999962,7.400000095,246,0.970000029,10.80000019,99,1020,94,0
12,43.520957,-5.690707,5/26/2021,6,3,2.599999905,14,21,42,5,64,12,1.799999952,2.799999952,2.099999905,264,0.949999988,9.800000191,99,1019,54,0
12,43.520957,-5.690707,5/26/2021,5,2,2.599999905,4,20,26,9,69,16,2.599999905,2.200000048,2.299999952,230,0.959999979,9.899999619,99,1020,35,0
12,43.520957,-5.690707,5/26/2021,4,2,2.299999952,1,16,18,11,112,21,1,3.599999905,2.700000048,273,0.959999979,9.899999619,99,1020,35,0
12,43.520957,-5.690707,5/26/2021,3,1,1.600000024,2,19,22,8,118,19,0.300000012,1.100000024,1.799999952,295,0.959999979,10.5,97,1021,34,0
12,43.520957,-5.690707,5/26/2021,2,1,1.100000024,2,12,13,14,116,17,0.100000001,1.200000048,1.399999976,277,0.970000029,10.80000019,95,1022,36,0
12,43.520957,-5.690707,5/26/2021,1,1,0.800000012,1,4,4,24,23,11,0.100000001,1.600000024,1.5,255,0.959999979,11.30000019,90,1022,41,0
12,43.520957,-5.690707,5/25/2021,24,1,0.800000012,1,4,3,42,25,10,0.100000001,0.300000012,1.100000024,74,0.970000029,12.69999981,85,1022,40,0
12,43.520957,-5.690707,5/25/2021,23,1,0.800000012,1,3,3,62,26,12,0.200000003,0.200000003,0.400000006,69,0.980000019,13.39999962,84,1023,39,0
12,43.520957,-5.690707,5/25/2021,22,1,0.800000012,1,4,4,62,36,12,0.200000003,0.699999988,0.899999976,73,1.100000024,13.69999981,83,1024,39,0
12,43.520957,-5.690707,5/25/2021,21,1,0.800000012,1,8,7,63,28,16,0.300000012,0.800000012,1.5,71,1.029999971,13.80000019,80,1024,38,0
12,43.520957,-5.690707,5/25/2021,20,1,0.800000012,1,11,12,62,35,19,0.200000003,0.300000012,0.600000024,71,1.49000001,14.10000038,76,1024,44,0
12,43.520957,-5.690707,5/25/2021,19,1,0.800000012,1,9,10,62,29,15,0.200000003,0.200000003,0.5,51,1.710000038,14.69999981,74,1024,104,0
12,43.520957,-5.690707,5/25/2021,18,1,0.800000012,1,8,10,63,30,20,0.100000001,0.400000006,0.699999988,57,2.680000067,15,73,1024,210,0
12,43.520957,-5.690707,5/25/2021,17,1,0.800000012,2,6,8,64,30,11,0.100000001,0.400000006,0.899999976,52,3.289999962,15.30000019,72,1024,338,0
12,43.520957,-5.690707,5/25/2021,16,2,0.800000012,1,5,6,65,23,17,0.100000001,0.400000006,0.800000012,69,3.920000076,15.30000019,71,1024,465,0
12,43.520957,-5.690707,5/25/2021,15,2,0.800000012,1,4,6,65,31,18,0.100000001,0.300000012,0.5,70,4.380000114,15.39999962,70,1025,558,0
12,43.520957,-5.690707,5/25/2021,14,2,0.899999976,2,7,9,65,25,14,0.200000003,0.600000024,1.100000024,59,3.74000001,16.10000038,69,1025,624,0
12,43.520957,-5.690707,5/25/2021,13,2,0.800000012,2,4,6,67,26,15,0.100000001,0.300000012,0.300000012,39,3.839999914,16.20000076,72,1026,604,0
12,43.520957,-5.690707,5/25/2021,12,1,0.800000012,1,2,2,70,23,8,0.100000001,0.300000012,0.400000006,181,3.910000086,15.89999962,75,1026,599,0
12,43.520957,-5.690707,5/25/2021,11,1,0.800000012,1,3,4,68,32,12,0.100000001,0.300000012,0.800000012,18,3.380000114,14.80000019,78,1026,320,0
12,43.520957,-5.690707,5/25/2021,10,1,0.800000012,2,7,9,62,30,12,0.100000001,0.400000006,0.800000012,21,2.190000057,14.89999962,79,1027,313,0
12,43.520957,-5.690707,5/25/2021,9,1,0.800000012,1,7,9,59,28,13,0.100000001,0.699999988,0.800000012,292,3.099999905,14,82,1027,195,0
12,43.520957,-5.690707,5/25/2021,8,2,1.200000048,7,17,28,50,33,11,0.200000003,13.69999981,6.199999809,268,1.649999976,13.80000019,85,1026,226,0
12,43.520957,-5.690707,5/25/2021,7,2,1.799999952,13,25,44,22,80,12,0.300000012,24.20000076,6.300000191,248,0.980000019,12.19999981,97,1026,120,0
12,43.520957,-5.690707,5/25/2021,6,2,1.399999976,8,26,38,13,60,9,0.400000006,3.200000048,2.700000048,272,0.980000019,11.60000038,99,1026,71,0
12,43.520957,-5.690707,5/25/2021,5,2,1.100000024,4,22,27,15,35,9,0.200000003,0.899999976,1.100000024,233,0.980000019,11.10000038,100,1026,37,0
12,43.520957,-5.690707,5/25/2021,4,1,0.899999976,1,6,6,28,35,7,0.200000003,1.100000024,1.5,277,0.959999979,10.60000038,99,1025,36,0
12,43.520957,-5.690707,5/25/2021,3,1,0.899999976,1,9,9,36,41,9,0.200000003,2.599999905,2.599999905,215,0.99000001,11.39999962,98,1025,36,0.200000003
12,43.520957,-5.690707,5/25/2021,2,1,0.899999976,1,10,9,29,30,8,0.100000001,0.300000012,0.699999988,200,0.970000029,11.5,98,1025,37,0
12,43.520957,-5.690707,5/25/2021,1,1,0.800000012,1,5,4,48,22,15,0.100000001,0.5,1.100000024,256,0.99000001,12.19999981,96,1025,37,0
12,43.520957,-5.690707,5/24/2021,24,1,0.800000012,1,6,6,52,35,11,0.100000001,0.300000012,0.400000006,242,1.820000052,12.60000038,93,1025,36,0
12,43.520957,-5.690707,5/24/2021,23,1,0.800000012,1,7,6,44,59,13,0.100000001,0.300000012,0.300000012,274,0.980000019,12.39999962,90,1025,38,0
12,43.520957,-5.690707,5/24/2021,22,1,0.800000012,1,4,4,64,29,10,0.100000001,0.200000003,0.100000001,251,1.340000033,13.19999981,87,1025,39,0
12,43.520957,-5.690707,5/24/2021,21,1,0.800000012,1,4,5,68,26,7,0.100000001,0.300000012,0.200000003,274,3.150000095,13.60000038,86,1024,39,0
12,43.520957,-5.690707,5/24/2021,20,1,0.800000012,1,3,4,73,29,9,0.100000001,0.200000003,0.800000012,276,3.029999971,14.19999981,84,1024,47,0
12,43.520957,-5.690707,5/24/2021,19,1,0.800000012,1,3,3,73,26,13,0.100000001,0.100000001,0.200000003,290,4.760000229,14.89999962,80,1023,137,0
12,43.520957,-5.690707,5/24/2021,18,1,0.800000012,1,3,3,70,31,14,0.100000001,0.100000001,0.100000001,292,6.239999771,15.10000038,80,1022,173,0
12,43.520957,-5.690707,5/24/2021,17,1,0.800000012,1,2,2,69,32,14,0.100000001,0.100000001,0.300000012,295,7.230000019,15.69999981,74,1022,326,0
12,43.520957,-5.690707,5/24/2021,16,1,0.800000012,1,2,2,67,21,8,0.100000001,0.200000003,0.200000003,293,7.46999979,16.5,65,1021,474,0
12,43.520957,-5.690707,5/24/2021,15,1,0.800000012,1,2,3,64,25,7,0.100000001,0.100000001,0.300000012,290,7.449999809,16.79999924,62,1021,553,0
12,43.520957,-5.690707,5/24/2021,14,2,0.800000012,1,2,3,66,24,10,0.100000001,0.100000001,0.400000006,296,6.96999979,17.20000076,62,1020,616,0
12,43.520957,-5.690707,5/24/2021,13,2,0.800000012,1,4,5,67,16,9,0.100000001,0.300000012,0.400000006,291,6.139999866,17.79999924,52,1020,650,0
12,43.520957,-5.690707,5/24/2021,12,2,0.800000012,1,3,4,68,27,12,0.100000001,0.400000006,1,291,6.849999905,17.29999924,51,1019,656,0
12,43.520957,-5.690707,5/24/2021,11,1,0.800000012,1,3,3,74,32,9,0.100000001,0.200000003,1,291,6.449999809,16.79999924,56,1019,607,0
12,43.520957,-5.690707,5/24/2021,10,1,0.800000012,1,4,5,72,40,16,0.100000001,0.400000006,0.699999988,293,6.960000038,15.5,68,1019,471,0
12,43.520957,-5.690707,5/24/2021,9,1,0.800000012,1,5,6,71,38,13,0.200000003,0.5,0.800000012,272,5.570000172,14.60000038,75,1018,243,0
12,43.520957,-5.690707,5/24/2021,8,2,0.800000012,1,9,10,66,25,6,0.100000001,0.699999988,1.5,286,4.849999905,14.30000019,80,1018,215,0
12,43.520957,-5.690707,5/24/2021,7,1,0.800000012,2,12,15,60,22,7,0.100000001,0.400000006,0.600000024,269,2.200000048,13.39999962,86,1017,74,0
12,43.520957,-5.690707,5/24/2021,6,1,0.800000012,3,14,19,61,24,9,0.100000001,0.400000006,0.600000024,263,1.730000019,12.60000038,94,1016,44,0
12,43.520957,-5.690707,5/24/2021,5,1,0.800000012,1,6,7,63,15,5,0.100000001,0.200000003,0.400000006,275,3.579999924,12.10000038,100,1015,37,0
12,43.520957,-5.690707,5/24/2021,4,2,0.800000012,1,2,2,64,9,3,0.100000001,0.200000003,0.400000006,288,6.539999962,12,99,1015,38,0.600000024
12,43.520957,-5.690707,5/24/2021,3,2,0.800000012,1,2,2,63,9,1,0.100000001,0.200000003,0.600000024,292,6.980000019,13.39999962,90,1014,35,0
12,43.520957,-5.690707,5/24/2021,2,1,0.800000012,1,2,2,64,11,6,0.200000003,1.200000048,1.700000048,265,3.549999952,17.10000038,66,1013,36,0
12,43.520957,-5.690707,5/24/2021,1,3,1.200000048,1,14,13,46,25,13,0.600000024,1.700000048,3.900000095,202,1.149999976,15.39999962,76,1013,36,0
12,43.520957,-5.690707,5/23/2021,24,3,1.5,1,17,17,37,51,13,0.699999988,2.299999952,4.800000191,228,1,14.19999981,82,1014,36,0
12,43.520957,-5.690707,5/23/2021,23,2,0.899999976,1,14,13,41,20,9,0.300000012,2.200000048,10.30000019,223,0.99000001,14,82,1014,35,0
12,43.520957,-5.690707,5/23/2021,22,1,0.800000012,1,13,13,44,34,7,0.300000012,1.600000024,7.800000191,248,1,13.89999962,81,1015,36,0
12,43.520957,-5.690707,5/23/2021,21,1,0.800000012,1,10,10,38,22,10,0.100000001,0.300000012,0.600000024,292,1,13.69999981,81,1015,36,0
12,43.520957,-5.690707,5/23/2021,20,1,0.800000012,1,4,4,58,17,8,0.100000001,0.300000012,0.699999988,54,1,14.39999962,74,1015,41,0
12,43.520957,-5.690707,5/23/2021,19,1,0.800000012,1,7,7,76,17,10,0.200000003,0.400000006,1.200000048,91,1.269999981,15.60000038,69,1015,118,0
12,43.520957,-5.690707,5/23/2021,18,2,0.800000012,1,3,3,74,12,8,0.100000001,0.400000006,0.699999988,17,2.420000076,15.39999962,71,1015,121,0
12,43.520957,-5.690707,5/23/2021,17,2,0.800000012,1,4,4,73,13,6,0.100000001,0.300000012,0.800000012,41,3.579999924,16.39999962,65,1015,340,0
12,43.520957,-5.690707,5/23/2021,16,2,0.800000012,1,3,3,74,11,8,0.300000012,0.400000006,0.600000024,72,3.170000076,17,63,1015,465,0
12,43.520957,-5.690707,5/23/2021,15,2,0.800000012,1,3,4,77,21,8,0.100000001,0.200000003,0.5,71,3.799999952,16.79999924,65,1015,564,0
12,43.520957,-5.690707,5/23/2021,14,2,0.899999976,1,2,3,75,15,5,0.100000001,0.300000012,0.600000024,19,3.910000086,16.79999924,65,1016,628,0
12,43.520957,-5.690707,5/23/2021,13,2,0.899999976,1,3,3,72,12,4,0.100000001,0.200000003,0.899999976,17,4.179999828,16.70000076,64,1016,666,0
12,43.520957,-5.690707,5/23/2021,12,2,0.800000012,1,2,2,68,12,7,0.100000001,0.400000006,0.699999988,7,4.630000114,16.10000038,68,1017,639,0
12,43.520957,-5.690707,5/23/2021,11,2,0.800000012,1,5,6,65,13,5,0.100000001,0.300000012,0.400000006,23,4.059999943,16.5,65,1017,529,0
12,43.520957,-5.690707,5/23/2021,10,2,0.800000012,1,4,5,65,11,5,0.100000001,0.300000012,1,322,1.789999962,16.29999924,62,1018,438,0.200000003
12,43.520957,-5.690707,5/23/2021,9,3,0.899999976,1,7,8,56,14,8,0.400000006,1,2.900000095,275,2.299999952,14.5,74,1018,313,0
12,43.520957,-5.690707,5/23/2021,8,5,1.5,8,16,28,26,38,12,1.200000048,1.899999976,2.400000095,266,1.600000024,12.89999962,92,1018,286,0
12,43.520957,-5.690707,5/23/2021,7,7,2.299999952,11,21,37,15,63,17,1.5,1.299999952,1.700000048,227,1,10.80000019,100,1018,171,0
12,43.520957,-5.690707,5/23/2021,6,4,1.899999976,4,21,27,11,90,17,0.800000012,1,1.200000048,263,1.149999976,8.899999619,100,1018,69,0
12,43.520957,-5.690707,5/23/2021,5,3,1.700000048,2,20,22,10,64,14,1,1.200000048,1.399999976,271,0.970000029,8.5,100,1018,38,0
12,43.520957,-5.690707,5/23/2021,4,2,1.399999976,1,13,12,13,62,13,1,0.899999976,1.299999952,273,0.959999979,8.600000381,100,1018,38,0
12,43.520957,-5.690707,5/23/2021,3,1,1,1,7,7,18,51,10,0.400000006,1.399999976,1.600000024,275,0.980000019,9.399999619,99,1018,38,0
12,43.520957,-5.690707,5/23/2021,2,1,0.800000012,1,5,4,31,14,9,0.100000001,1,1.100000024,166,0.980000019,10.89999962,97,1018,38,0
12,43.520957,-5.690707,5/23/2021,1,1,0.899999976,1,5,5,35,15,6,0.100000001,1.700000048,0.800000012,261,0.970000029,11.60000038,97,1018,38,0
12,43.520957,-5.690707,5/22/2021,24,1,0.899999976,1,5,5,42,18,4,0.200000003,0.300000012,0.5,270,0.980000019,11.69999981,95,1019,38,0.200000003
12,43.520957,-5.690707,5/22/2021,23,1,0.800000012,1,4,4,38,30,7,0.100000001,0.200000003,0.300000012,273,1.00999999,11.30000019,91,1018,36,0.600000024
12,43.520957,-5.690707,5/22/2021,22,1,0.800000012,1,4,3,35,13,11,0.100000001,0.400000006,0.699999988,266,0.99000001,11.60000038,86,1018,37,0
12,43.520957,-5.690707,5/22/2021,21,1,0.800000012,1,4,4,49,22,5,0.100000001,0.100000001,0.400000006,297,0.99000001,12.69999981,80,1018,37,0
12,43.520957,-5.690707,5/22/2021,20,1,0.800000012,1,2,2,74,16,7,0.100000001,0.200000003,0.400000006,292,1.330000043,13.80000019,72,1017,46,0
12,43.520957,-5.690707,5/22/2021,19,1,0.800000012,2,3,4,77,19,7,0.100000001,0.300000012,0.300000012,293,2.630000114,15,66,1017,149,0
12,43.520957,-5.690707,5/22/2021,18,2,0.800000012,1,3,4,77,13,6,0.100000001,0.200000003,0.400000006,277,4.179999828,15.30000019,63,1016,242,0
12,43.520957,-5.690707,5/22/2021,17,1,0.800000012,1,3,3,77,12,5,0.100000001,0.200000003,0.300000012,277,4.489999771,15.89999962,65,1016,411,0
12,43.520957,-5.690707,5/22/2021,16,1,0.800000012,1,3,3,76,12,7,0.100000001,0.100000001,0.300000012,314,4.320000172,14.69999981,69,1016,314,0
12,43.520957,-5.690707,5/22/2021,15,1,0.800000012,1,2,3,74,9,4,0.100000001,0.200000003,0.300000012,294,5.070000172,15.60000038,61,1016,423,0
12,43.520957,-5.690707,5/22/2021,14,1,0.800000012,1,3,3,72,9,4,0.100000001,0.300000012,0.300000012,300,5.28000021,15.60000038,60,1016,527,0
12,43.520957,-5.690707,5/22/2021,13,1,0.800000012,1,3,3,71,9,7,0.100000001,0.200000003,0.300000012,291,5.679999828,15.19999981,63,1016,508,0
12,43.520957,-5.690707,5/22/2021,12,1,0.800000012,2,5,7,66,6,10,0.200000003,0.300000012,0.5,297,4.369999886,14.10000038,74,1016,321,0
12,43.520957,-5.690707,5/22/2021,11,1,0.899999976,1,6,8,62,16,4,0.100000001,0.300000012,0.400000006,289,4.210000038,14.30000019,71,1016,246,0
12,43.520957,-5.690707,5/22/2021,10,2,0.800000012,1,3,3,64,12,4,0.100000001,0.200000003,0.400000006,315,2.599999905,14.60000038,71,1015,407,0
12,43.520957,-5.690707,5/22/2021,9,2,0.899999976,1,4,4,62,15,6,0.100000001,0.699999988,2,322,3.099999905,13.39999962,76,1015,256,0
12,43.520957,-5.690707,5/22/2021,8,4,1.100000024,4,13,19,44,25,10,0.100000001,0.300000012,0.699999988,246,1.870000005,13.39999962,80,1015,241,0
12,43.520957,-5.690707,5/22/2021,7,1,0.800000012,1,6,7,46,11,8,0.100000001,0.300000012,0.600000024,294,1.110000014,11.69999981,89,1014,99,0
12,43.520957,-5.690707,5/22/2021,6,1,0.899999976,1,6,6,45,9,9,0.200000003,0.600000024,1.100000024,281,1.730000019,11,95,1014,40,0
12,43.520957,-5.690707,5/22/2021,5,2,1.299999952,1,9,9,25,20,14,0.200000003,1.600000024,1.5,207,0.980000019,11,98,1013,36,0.200000003
12,43.520957,-5.690707,5/22/2021,4,2,0.899999976,1,6,6,43,21,7,0.100000001,0.5,1.100000024,226,0.959999979,11.60000038,97,1013,35,0
12,43.520957,-5.690707,5/22/2021,3,2,0.899999976,1,7,6,41,14,6,0.100000001,0.600000024,1.299999952,290,1.909999967,11.60000038,99,1013,36,0
12,43.520957,-5.690707,5/22/2021,2,2,1,1,7,7,43,15,8,0.200000003,0.899999976,1.299999952,298,0.980000019,12,97,1013,36,0.800000012
12,43.520957,-5.690707,5/22/2021,1,2,1,1,9,9,38,55,12,0.200000003,2.900000095,3.900000095,290,0.99000001,12.5,95,1014,35,0.400000006
12,43.520957,-5.690707,5/21/2021,24,2,0.800000012,1,6,6,41,22,8,0.100000001,1,1.700000048,245,0.980000019,13,91,1014,34,0
12,43.520957,-5.690707,5/21/2021,23,1,0.800000012,1,4,3,43,35,9,0.100000001,0.300000012,1.200000048,266,0.970000029,13.5,85,1015,34,0
12,43.520957,-5.690707,5/21/2021,22,1,0.800000012,1,3,3,65,22,7,0.100000001,0.100000001,0.600000024,273,0.980000019,13.89999962,82,1015,35,0
12,43.520957,-5.690707,5/21/2021,21,2,0.800000012,1,2,2,71,19,8,0.100000001,0.200000003,0.200000003,306,1.460000038,14,82,1015,35,0
12,43.520957,-5.690707,5/21/2021,20,2,0.800000012,1,2,3,73,18,10,0.100000001,0.200000003,0.300000012,312,1.559999943,14.39999962,80,1015,47,0
12,43.520957,-5.690707,5/21/2021,19,1,0.800000012,1,3,5,72,23,10,0.100000001,0.200000003,0.200000003,287,2.390000105,15,77,1015,116,0
12,43.520957,-5.690707,5/21/2021,18,1,0.800000012,1,3,4,71,19,8,0.100000001,0.300000012,0.300000012,287,3.190000057,15.39999962,72,1015,193,0
12,43.520957,-5.690707,5/21/2021,17,2,0.800000012,1,3,5,72,21,5,0.100000001,0.400000006,0.400000006,300,3.24000001,15.60000038,70,1015,220,0
12,43.520957,-5.690707,5/21/2021,16,2,0.800000012,1,3,4,72,17,7,0.100000001,0.200000003,0.800000012,286,5.260000229,15.60000038,72,1015,312,0
12,43.520957,-5.690707,5/21/2021,15,2,0.800000012,1,3,3,70,19,11,0.100000001,0.400000006,0.600000024,294,4.96999979,16.39999962,68,1015,514,0
12,43.520957,-5.690707,5/21/2021,14,2,0.800000012,1,3,4,70,16,8,0.100000001,0.200000003,0.5,314,4.440000057,15.5,68,1016,260,0
12,43.520957,-5.690707,5/21/2021,13,2,0.800000012,1,7,9,66,18,11,0.100000001,0.200000003,0.800000012,291,4.03000021,15.39999962,77,1016,400,0
12,43.520957,-5.690707,5/21/2021,12,2,0.800000012,2,8,11,59,35,11,0.100000001,0.699999988,1.600000024,290,2.960000038,14.10000038,90,1016,190,0
12,43.520957,-5.690707,5/21/2021,11,2,0.800000012,3,12,17,57,20,11,0.200000003,0.699999988,1.5,242,1.679999948,13.19999981,98,1016,175,0
12,43.520957,-5.690707,5/21/2021,10,2,0.899999976,3,15,20,51,35,6,0.100000001,1.5,2.5,269,2.430000067,12.89999962,99,1016,126,0
12,43.520957,-5.690707,5/21/2021,9,2,0.899999976,2,12,14,51,22,7,0.100000001,9.300000191,6.800000191,275,2.839999914,12.60000038,100,1016,105,0
12,43.520957,-5.690707,5/21/2021,8,2,1,3,22,26,43,19,8,0.200000003,6.599999905,5.699999809,286,1.549999952,12.5,100,1016,69,0.200000003
12,43.520957,-5.690707,5/21/2021,7,2,1,7,26,37,38,20,8,0.100000001,0.600000024,1.100000024,204,1.090000033,12.5,100,1016,54,0
12,43.520957,-5.690707,5/21/2021,6,2,0.899999976,4,15,20,47,6,1,0.100000001,0.300000012,0.300000012,255,0.99000001,12.39999962,100,1016,41,0.400000006
12,43.520957,-5.690707,5/21/2021,5,1,0.800000012,1,5,7,61,4,1,0.100000001,0.200000003,0.300000012,292,1.330000043,12.39999962,100,1016,39,0
12,43.520957,-5.690707,5/21/2021,4,1,0.800000012,2,3,3,61,3,3,0.100000001,0.100000001,0.100000001,293,2.039999962,12.60000038,100,1016,37,0.400000006
12,43.520957,-5.690707,5/21/2021,3,1,0.800000012,1,2,2,63,4,6,0.100000001,0.100000001,0.200000003,303,2.099999905,12.80000019,100,1016,39,0
12,43.520957,-5.690707,5/21/2021,2,1,0.899999976,1,4,3,55,6,9,0.100000001,0.100000001,0.400000006,335,1.669999957,13.30000019,100,1016,36,0.200000003
12,43.520957,-5.690707,5/21/2021,1,1,0.800000012,1,3,3,54,6,13,0.100000001,0.200000003,0.200000003,342,2.289999962,13.60000038,100,1016,37,0
12,43.520957,-5.690707,5/20/2021,24,1,0.800000012,1,2,2,56,8,2,0.100000001,0.100000001,0.100000001,321,3.910000086,13.69999981,100,1017,37,0
12,43.520957,-5.690707,5/20/2021,23,1,0.800000012,1,2,2,53,8,2,0.100000001,0.300000012,0.600000024,309,2.799999952,15.10000038,100,1018,36,0
12,43.520957,-5.690707,5/20/2021,22,1,0.800000012,1,2,2,51,11,5,0.100000001,0.100000001,0.300000012,296,1.179999948,15.60000038,100,1018,36,0
12,43.520957,-5.690707,5/20/2021,21,1,0.800000012,1,3,3,47,12,6,0.100000001,0.200000003,0.200000003,293,1.289999962,16.10000038,98,1018,36,0
12,43.520957,-5.690707,5/20/2021,20,1,0.800000012,1,4,5,48,14,3,0.100000001,0.200000003,0.5,290,1.179999948,16.89999962,93,1018,45,0
12,43.520957,-5.690707,5/20/2021,19,2,0.800000012,1,4,5,48,10,5,0.100000001,0.300000012,0.5,299,3.539999962,17.39999962,87,1018,68,0
12,43.520957,-5.690707,5/20/2021,18,2,1.200000048,3,16,21,47,14,5,0.100000001,0.400000006,0.800000012,178,2.799999952,18.70000076,77,1018,179,0
12,43.520957,-5.690707,5/20/2021,17,2,0.800000012,2,6,7,59,12,5,0.100000001,0.200000003,0.400000006,14,3,19.5,70,1018,327,0
12,43.520957,-5.690707,5/20/2021,16,2,1,2,8,11,59,15,4,0.100000001,0.200000003,0.100000001,23,3.599999905,19.89999962,63,1018,476,0
12,43.520957,-5.690707,5/20/2021,15,2,0.899999976,2,7,8,59,19,4,0.100000001,0.600000024,0.899999976,241,4.550000191,20.20000076,56,1018,558,0
12,43.520957,-5.690707,5/20/2021,14,2,0.899999976,2,12,15,69,19,7,0.100000001,0.300000012,0.600000024,354,4.53000021,20.20000076,56,1019,625,0
12,43.520957,-5.690707,5/20/2021,13,2,0.899999976,1,3,3,70,20,11,0.200000003,0.899999976,1.299999952,235,5.760000229,18.89999962,64,1019,649,0
12,43.520957,-5.690707,5/20/2021,12,3,1.100000024,4,15,21,54,36,12,0.5,2,2.900000095,360,5.510000229,18.70000076,71,1019,636,0
